ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,ZIP
4ad706d7-0a37-4db7-9020-e8fc02832e02,1968-03-06,,999-19-7758,S99930584,X65799880X,Mr.,Del587,Ledner144,,,M,white,irish,M,Fairport,625 Hoppe Well,Colonie,New York,12205
acb50724-a8c5-4aae-b8d1-75382679cce0,1950-04-02,,999-94-9892,S99965614,X40123422X,Mr.,Thomas756,Kautzer186,,,S,white,italian,M,Mount Vernon,167 Miller Approach Apt 73,Pleasantville,New York,10510
63f7e420-f775-4e88-b2f3-9e1d680d1dd5,1987-06-01,,999-62-3251,S99938811,X28896747X,Mrs.,Lorraine478,Wiza601,,Jast432,M,white,french,F,Oneonta,620 Barton Forge Apt 56,Poughkeepsie,New York,12601
597161c0-b74f-4478-b6f6-ed5e8244b25e,1964-12-09,,999-47-7118,S99980351,X39721927X,Mrs.,Halina47,Torphy630,,Schmidt332,M,white,swedish,F,Plattsburgh,526 Hermiston Manor,Fredonia,New York,14063
7aafe172-1baa-4411-9017-6814f3672f95,2001-05-29,,999-65-2363,S99989278,,,Marvella276,Wiza601,,,,white,italian,F,North Tonawanda,291 Lakin Mall,Irondequoit,New York,14609
9f6361be-7f2f-4e3a-823f-a6d613aefd50,2002-05-14,,999-55-1273,S99943252,,,Hugo693,Corrales691,,,,hispanic,puerto_rican,M,Cohoes,291 Bednar Highlands,Penfield,New York,14526
7a261b71-acf6-4edb-9cd0-27ce48573971,1946-03-09,2006-12-30,999-28-5110,S99942250,X86555752X,Mrs.,Larraine124,Sipes176,,Lynch190,M,white,italian,F,White Plains,828 Barrows Viaduct Unit 57,Monticello,New York,12701
248e9ecd-aeef-4540-9ea2-92a0d98f8e9f,1957-02-28,,999-74-7088,S99948358,X51004016X,Mr.,Shane235,Smith67,,,S,white,french,M,Clarendon,501 Bartoletti Heights,New York,New York,10001
70b91d6f-b8a4-4f46-8bf0-ccb8d8c72833,1960-09-30,,999-95-5557,S99992151,X15346016X,Mrs.,Terri848,King743,,Ferry570,M,white,russian,F,Cohoes,351 Runolfsson Wall Unit 34,East Fishkill,New York,
25563f30-d2bf-48c5-8f84-8810ed471289,1999-08-19,,999-66-2600,S99954230,,Ms.,Leila837,Wilkinson796,,,,white,french_canadian,F,West Haverstraw,498 Heidenreich Annex Apt 40,Island Park,New York,11558
3ddcbf58-eb2f-404d-8b11-72094e3f00f7,2011-11-03,,999-41-1041,,,,Isaiah615,Russel238,,,,white,american,M,Woodridge,556 Daugherty Underpass,New York,New York,10001
15810720-91e1-437c-85e1-b6f81cd0af7e,1942-04-22,,999-49-3787,S99930752,X59462000X,Mrs.,Amber507,Gutkowski940,,Wehner319,M,native,american_indian,F,Syracuse,277 Waelchi Passage Apt 22,New York,New York,10001
c21bc6fb-9a9d-4792-aa6b-136bbeef2390,2018-04-13,,999-75-5177,,,,Tad831,Heaney114,,,,asian,asian_indian,M,Glens Falls,617 Baumbach Path Apt 35,Beekman,New York,
d9102ac4-261b-46b6-ac5b-b4a452236a71,1952-02-24,,999-99-4321,S99982146,X13378413X,Mr.,Lamar193,Simonis280,,,M,white,portuguese,M,Chenango,1042 Schneider Bridge,Warrensburg,New York,12845
920a8cb6-af96-4662-8af1-1517cdfbf534,1951-11-09,,999-63-9205,S99944093,X63967883X,Mr.,Ernest565,Christiansen251,,,S,white,italian,M,Carmel,909 Daugherty Mall,Troy,New York,12180
af1fa285-3e52-45de-aa15-3045e98b6aca,2003-04-28,,999-73-1698,,,,Jena102,Conn188,,,,white,german,F,Alexandria Bay,595 Muller Trail,Willet,New York,13863
ff921033-5cb5-4622-9904-d94b7140c458,2010-05-02,,999-10-5742,,,,Elfreda431,Borer986,,,,white,irish,F,Dryden,929 Jast Flat,Sloan,New York,14206
1319b8c9-88fd-4d87-8195-167228509d9f,1973-10-18,,999-38-9844,S99957019,X21806388X,Mr.,Patricio639,Aguayo104,,,M,hispanic,puerto_rican,M,Syracuse,185 Murazik Walk,Mount Vernon,New York,10550
6cdf3d85-676e-4fd6-8ecd-61c96f883679,1955-11-15,1965-10-26,999-79-8513,,,,Chante435,Nader710,,,,white,italian,F,Buffalo,1063 Gutmann Path,Beekmantown,New York,
00519e30-448a-4bae-ae17-0983e938f0ff,1994-04-21,,999-35-6587,S99996084,X17765773X,Ms.,Brenda158,Collier206,,,,white,french_canadian,F,Scotia,314 Schuppe Mission,Buffalo,New York,14201
07127a5f-00b7-4e39-a9a3-e8e050da150f,1946-03-09,,999-67-5138,S99938005,X72976503X,Ms.,Rachele486,Schaden604,,,S,white,italian,F,Bedford,810 Reinger Gate Suite 12,Monticello,New York,12701
3543665b-42c0-4513-a0d8-605bc66b2fb7,1947-04-27,,999-98-7543,S99977926,X10624672X,Mrs.,Tommy814,Glover433,,Jakubowski832,M,white,french,F,Altona,231 Farrell Hollow Unit 73,Webb,New York,
8acbb733-2f14-47b2-81d1-621b8067b442,1981-06-25,,999-14-8157,S99958705,X62581440X,Mrs.,Christia477,Hodkiewicz467,,Brekke496,M,white,french,F,Middletown,340 Lemke Throughway,New York,New York,10001
81b9055f-800a-4518-b560-e1d32fd040bf,2014-02-27,,999-54-7490,,,,Michel472,Corkery305,,,,white,scottish,F,Beekmantown,140 Altenwerth Road,New Rochelle,New York,10538
3727a93b-e611-41d8-80aa-00a394f9f1f5,1963-08-03,,999-21-2445,S99952877,X64484457X,Ms.,Maya972,Oberbrunner298,,,S,white,french,F,Carmel,487 Littel Well Unit 8,Herkimer,New York,13350
b197b665-6eae-46be-bb61-c14878f787a6,2002-10-03,,999-15-6542,S99951035,,,Milford485,Kutch271,,,,white,italian,M,New York,252 Parisian Route,Glen Cove,New York,11542
830f3c27-7f38-4b8e-a9e2-6677a79a17de,1961-02-28,,999-93-1918,S99942926,X63470438X,Mrs.,Tami145,Satterfield305,,Simonis280,M,white,french,F,Pleasantville,350 Bergstrom Neck Suite 71,Ossining,New York,10510
b700f720-f066-4ef7-912d-97648c03ac08,2013-04-16,,999-67-1177,,,,Josphine206,Tillman293,,,,asian,asian_indian,F,Elma,199 Weissnat Road,Long Beach,New York,11561
1f64762f-2972-4eab-a1fe-ced46905170b,1969-10-28,,999-50-2022,S99936135,X75707990X,Mrs.,Lizette501,Toy286,,Green467,M,white,french,F,New York,1049 Wunsch Key,Penfield,New York,14526
f7804870-3714-470a-a21c-9afe93fabd40,1955-11-15,,999-24-8337,S99989113,X36408445X,Ms.,Kaitlyn96,Watsica258,,,S,white,italian,F,Newburgh,193 Mante Frontage road,Beekmantown,New York,
ec5bb1af-9872-41e8-9684-c2ad5df2a89c,2006-11-24,,999-82-5153,,,,Leon728,Stanton715,,,,asian,asian_indian,M,Providence,255 Schiller Meadow Unit 30,Fayetteville,New York,13066
7c41bd89-24e7-4738-8938-ec0bccf36b5a,1972-11-25,,999-18-5599,S99932598,X2291099X,Mr.,Edwin773,Johns824,,,M,white,polish,M,Tonawanda,547 Yost Underpass Suite 91,Wellsville,New York,14895
b63892ed-cba3-40e2-bd13-5927440be657,1982-09-03,,999-19-3529,S99987373,X77417676X,Mrs.,Yuki258,Baumbach677,,Hahn503,M,white,french,F,Buffalo,285 Spinka Route Suite 58,Hinsdale,New York,14743
73b22060-dd71-4e90-8ece-1edc19f67f39,1988-11-19,,999-26-6759,S99924052,X89905128X,Mrs.,Trudi580,Rowe323,,Greenfelder433,M,white,french,F,Wallkill,851 Cremin Vista,Laurel Hollow,New York,11771
4f14e23e-0359-4f9f-a766-5c3e2d826fcc,1962-02-15,,999-54-7641,S99940690,X47311529X,Mrs.,Bao544,Block661,,Bergnaum523,M,white,french_canadian,F,North Tonawanda,926 Bechtelar Parade Suite 25,Syracuse,New York,13120
4d05d570-a4ff-4bdc-a7a4-7a2dc422e7c4,1948-12-22,,999-86-2979,S99933618,X43017152X,Mrs.,Davida245,O'Conner199,,Gutmann970,M,other,arab,F,Wheatfield,243 Shanahan Green Suite 5,Port Chester,New York,10573
d0bc361e-a069-48ad-a139-064550d4c74c,1993-04-03,,999-62-5655,S99920576,X35540443X,Ms.,Hortensia953,Heaney114,,,,white,scottish,F,New York,152 Hermiston Ranch Suite 61,Fredonia,New York,14063
51c5cc31-5188-4aff-a945-6d6502454703,1989-10-19,,999-50-4833,S99990061,X33234605X,Ms.,Martina386,DuBuque211,,,S,white,english,F,Valley Stream,300 Kihn Glen,Utica,New York,13413
a43258ed-20f3-4cab-bedf-38d440b82619,1967-11-15,,999-65-1811,S99991630,X37649002X,Ms.,Genoveva361,Wintheiser220,,,S,white,french_canadian,F,Wesley Hills,597 Bayer Rest Apt 45,Stephentown,New York,12168
548e04c3-aa1c-45f7-bff6-1d15609ae44d,2014-08-17,,999-51-7749,,,,Delila667,Lynch190,,,,white,irish,F,Fishkill,158 Hudson Run Apt 64,Lackawanna,New York,14218
c981b2e6-d6aa-46d1-b47f-0e9fcd2d4386,1940-01-24,1992-08-13,999-12-4219,S99974908,X37952594X,Mr.,Cody889,Koelpin146,,,M,white,portuguese,M,Grand Island,939 Lesch Lane Unit 59,Long Lake,New York,12847
b423b07e-ef03-4835-b4b0-86f963ad6f24,1968-08-05,,999-82-1873,S99962059,X40797637X,Mrs.,Jacquelyn628,Wiza601,,Beer512,M,black,dominican,F,Westbury,988 Harris Track,Chili,New York,
aa5d3ca7-2deb-4ff3-8991-dc40b7d0c7a8,1995-12-16,,999-16-5204,S99969641,X55172202X,Ms.,Min362,Littel644,,,,white,english,F,Holley,304 Balistreri Forge,Buffalo,New York,14201
3303790b-7da2-485c-9765-e56cfc6b6dd6,1954-10-17,1989-07-02,999-46-8261,S99933478,X27184811X,Mr.,Elmo857,Dach178,,,M,white,russian,M,Warwick,810 Bauch Underpass,Ilion,New York,13357
0bd6a4d3-3814-459f-b670-9f1f77ef3679,1976-09-12,,999-74-4567,S99943704,X2680606X,Mrs.,Anjelica989,Carroll471,,Murphy561,M,white,irish,F,Henrietta,459 Leffler Esplanade Unit 39,Morrisville,New York,13408
b4d15560-9ecc-4ccb-ba1c-572def4db43a,1947-06-09,,999-21-1344,S99936945,X84151288X,Mr.,Dylan44,Harvey63,,,S,white,italian,M,Yonkers,550 Wehner Gateway Suite 25,Carmel,New York,10512
0b8cc6a6-0ee2-4468-88cc-5305fc2ecdb1,1948-10-26,,999-46-4132,S99954804,X53366562X,Mrs.,Florene115,Stark857,,McCullough561,M,white,italian,F,Larchmont,992 Mills Crossroad,West Seneca,New York,14206
c4b6383d-41bd-485b-bd6a-682467afd249,1982-12-21,,999-58-7625,S99989591,X84244924X,Ms.,Willie882,Jacobson885,,,S,asian,chinese,F,New York,982 Hickle Grove,Riverhead,New York,11901
2d282b3c-b0ae-4ba0-a908-5fd789d2a6c1,2010-03-30,,999-92-9917,,,,Tiesha180,Bartell116,,,,white,irish,F,Greece,158 Boyle Manor,Brockport,New York,14420
2a6edee6-953a-42fe-a062-800e3662e7ae,1940-01-24,,999-71-3692,S99965072,X61320958X,Mr.,Horace32,Gusikowski974,,,M,white,portuguese,M,Yonkers,666 Rempel Bridge Suite 6,Long Lake,New York,12847
3e29a465-511a-4f0a-b889-62c669216592,1954-10-17,,999-93-2917,S99973311,X29348999X,Mr.,Aron520,Mayer370,,,M,white,russian,M,Syracuse,801 Bashirian Glen Suite 2,Ilion,New York,13357
d8a227d6-8631-4772-ae10-12de360135c3,1954-12-24,,999-25-7849,S99944946,X34142086X,Mr.,Timoteo39,Tejeda887,,,M,black,dominican,M,Lisbon,923 Cruickshank Mall Apt 53,Henrietta,New York,14467
c05f44cf-b9ff-454c-a47b-4418098573dc,1961-10-01,,999-49-7313,S99913999,X68708524X,Mrs.,Maris768,Borer986,,Gleichner915,M,white,italian,F,Fairport,167 Kassulke Village,Henrietta,New York,14467
fe5bcbc9-7241-40ba-b37c-6987e99a1bc0,1983-02-17,,999-11-7551,S99996766,X37850751X,Mr.,Clifford177,Johnson679,,,M,white,american,M,Buffalo,176 Johnston Ranch,Woodsburgh,New York,11598
921eabb7-9b1c-4bf6-a5d3-4ccc1cd4414b,2012-10-18,,999-43-3323,,,,Marlyn309,Blanda868,,,,white,italian,F,Yonkers,319 Kunze Fork,Carmel,New York,10512
4dc57f8a-f9d6-4a4b-80cd-df2afb6c2652,1978-05-22,,999-56-4796,S99912285,X86930050X,Mr.,Rupert654,Eichmann909,,,M,white,irish,M,Long Beach,810 Rolfson Pathway,Bethlehem,New York,
034f190a-eebb-438e-a471-a3918951ac16,1968-06-01,,999-33-9143,S99999336,X44729117X,Mrs.,Obdulia648,Pfannerstill264,,Jacobs452,M,white,portuguese,F,Croton-on-Hudson,899 Hermiston Trail Apt 21,New York,New York,10001
102cba35-ee6b-4164-9cbf-b3245b142e6b,2012-08-18,,999-21-5165,,,,Rudolf736,Keebler762,,,,white,italian,M,Clifton Park,730 Spinka Viaduct Apt 51,Pharsalia,New York,
109242f0-aaf2-4541-88b9-6341c78de457,2016-02-13,,999-68-4761,,,,Lamonica504,Purdy2,,,,white,scottish,F,Perry,817 Krajcik Dale,Pound Ridge,New York,10576
35b42288-a152-4592-8417-7429c36b7cdc,2016-06-30,,999-33-5638,,,,Boyce638,Pouros728,,,,white,french,M,Poughkeepsie,272 Hahn Ranch Apt 33,Fremont,New York,
df60a586-6de0-412b-af82-b549052173dd,1953-01-14,2018-10-31,999-67-8991,S99976969,X59191377X,Mr.,Dewayne363,Pfeffer420,,,M,white,irish,M,Masonville,382 Bins Knoll,Cedarhurst,New York,11516
83f73204-f0aa-4af0-8282-1769db7e60ee,1984-01-28,,999-96-3821,S99994676,X33613041X,Ms.,Jen355,West559,,,S,white,irish,F,New Baltimore,130 Dach Lane Unit 59,Bethlehem,New York,
d03da282-776e-4834-ab17-fe186d096be6,1967-12-21,,999-70-2985,S99929491,X20308719X,Mr.,Myron933,Runte676,,,S,white,swedish,M,Elmira Heights,392 Hammes Hollow Apt 26,Pleasantville,New York,10510
3cca4330-5f9d-4b37-b3cc-270a9b18bdc4,1995-07-18,,999-79-1758,S99972182,X83312216X,Ms.,Missy373,Wintheiser220,,,,white,german,F,Port Chester,562 Schneider Passage,Albany,New York,12202
7d1f8f60-8ac1-4094-b6c4-2749c2d11e26,1986-09-08,,999-47-3418,S99910616,X47338926X,Mr.,Isaac321,Bins636,,,M,white,irish,M,Waverly,715 Baumbach Crossroad Apt 82,Onondaga,New York,
c57b622c-3894-466a-a394-d6961dd2ae57,1960-01-10,,999-60-2466,S99997587,X41047406X,Mr.,Terrance440,Howell947,,,S,native,american_indian,M,Halfmoon,952 Dicki Wynd,Malone,New York,12953
1043c876-810a-4eef-95a7-2c7613d3ce0c,1962-08-24,,999-56-4329,S99933165,X34296639X,Mr.,Christopher407,Lueilwitz711,,,S,white,french,M,Millbrook,270 Hayes Mews Unit 90,North Greenbush,New York,
e9a44437-307f-403e-b188-6ece6c73fecc,1960-10-30,,999-50-9925,S99919753,X50711191X,Mrs.,Sherell789,Dooley940,,Buckridge80,M,white,english,F,Martinsburg,419 Bednar Common,Buffalo,New York,14201
dfa0a286-219b-4139-b64e-3016ed4b1055,1972-02-10,2000-11-30,999-32-4923,S99975683,X61658259X,Mr.,Dexter530,Reynolds644,,,M,white,portuguese,M,New York,983 McKenzie Pathway Apt 19,Lyndonville,New York,14098
e9494d09-6ba4-4cf0-a108-1b963d2933be,1946-01-04,,999-38-6991,S99994563,X6835583X,Mr.,Val761,Hauck852,,,M,white,irish,M,New York,956 Kiehn Overpass Suite 51,Millerton,New York,12546
1b488370-3e78-4c87-b175-a882cba2741f,2013-02-03,,999-96-5711,,,,Sima34,Yundt842,,,,white,irish,F,New Paltz,1096 Farrell Row Unit 73,Endicott,New York,13760
3f8ee6f9-04f4-458e-abcd-27f965bee024,1968-04-15,,999-70-9801,S99966434,X77281672X,Mr.,Columbus656,Dietrich576,,,M,white,irish,M,Brocton,549 Marvin Lodge Apt 26,Clifton Park,New York,12065
e8bc8fa1-1522-47c6-ad5a-2973bcc62e7a,1972-02-10,,999-56-8819,S99932287,X14646892X,Mr.,Jayson808,Cremin516,,,M,white,portuguese,M,Arcade,436 Bradtke Lock,Lyndonville,New York,14098
870c8862-0dbc-425e-b877-37d2d5c19103,1953-01-14,,999-61-9239,S99911084,X588198X,Mr.,Roderick835,Weimann465,,,S,white,irish,M,Bethlehem,965 Sawayn Light Unit 24,Cedarhurst,New York,11516
6f2c3509-5ed7-49d1-8b9f-af12a69e0289,2005-07-31,,999-81-2429,,,,Frankie174,Swaniawski813,,,,white,french,M,Westmoreland,546 Harber Heights,Irondequoit,New York,14609
542e756c-b4a9-4a73-8027-7df50f048b58,1955-10-25,,999-55-1257,S99929069,X59544306X,Mr.,Elias404,Kozey370,,,M,white,irish,M,Endicott,732 Legros Throughway Apt 47,Beekman,New York,
99bbbe62-a59c-4111-b0e6-aed6cf57f076,1982-10-12,,999-96-1528,S99970134,X88267971X,Ms.,Mathilde204,Schumm995,,,S,white,english,F,New York,439 Padberg Rapid,Goshen,New York,10924
491195cd-1d05-4852-a9f8-d9da4125bcdd,1940-08-18,,999-14-7871,S99970875,X35909627X,Mrs.,Laure395,Torphy630,,Homenick806,M,white,polish,F,Brightwaters,912 Runolfsdottir Ramp,Yonkers,New York,10583
844e707b-a7c5-41e5-90fc-95dc471f7b69,1956-04-02,,999-34-1876,S99956288,X37785278X,Mr.,Ollie731,Buckridge80,,,M,white,english,M,Yorktown,817 Hessel Key,Yonkers,New York,10583
ea5bf122-5dac-4e3a-9082-f1568ab64f79,2006-05-18,,999-28-1897,,,,Ivette731,Brekke496,,,,white,italian,F,Fenton,153 Mante Annex,Lloyd Harbor,New York,11724
626294bd-6fa9-4f4f-b9cf-4350d01b32ed,1980-03-25,,999-48-1179,S99952077,X58480951X,Ms.,Carrie738,Heathcote539,,,S,hispanic,puerto_rican,F,East Greenbush,420 Swift Viaduct Suite 80,Babylon,New York,11702
b01160bb-0a7a-442d-a339-7d7565f2a245,2007-01-14,,999-37-2581,,,,Marcos263,Hessel84,,,,white,italian,M,Amsterdam,1041 Gerlach Passage,Clarence,New York,14031
b20ff5cb-b318-4c29-bf8e-e7d0597452a8,2009-11-12,,999-20-3795,,,,Rashad361,Abbott774,,,,white,french_canadian,M,New Castle,345 Upton Gateway,Lowville,New York,13367
b6383eef-b61f-42f7-b992-2245e3ff1cf3,1964-08-12,,999-15-2696,S99990107,X27263836X,Mrs.,Aura483,Lueilwitz711,,Muller251,M,white,irish,F,Northport,563 Lueilwitz Camp Suite 15,Canastota,New York,13032
79bc7fcb-6d37-4fd9-91b6-25d4d704e61d,1977-05-24,,999-38-6593,S99990516,X15199551X,Mr.,Marty115,Rogahn59,,,M,white,polish,M,Bethlehem,406 Schowalter Street,Niagara Falls,New York,14301
91737668-7bad-4ccf-9582-b089839ae075,1960-08-05,,999-72-3739,S99921800,X37553206X,Mrs.,Mandie666,Kreiger457,,Toy286,M,asian,asian_indian,F,Yonkers,563 Ferry Gateway Unit 62,Williston Park,New York,11501
989eabd7-178c-47bd-aa12-e1bff196c294,2005-11-12,,999-99-3559,,,,Janice500,Langosh790,,,,white,polish,F,Esopus,375 Harber Street Suite 18,Poestenkill,New York,12140
0149f7e5-219a-409f-939e-4c253303ea3d,2012-09-17,,999-91-2134,,,,Ned189,Hackett68,,,,white,polish,M,Poughkeepsie,1016 Hettinger Rue,Lynbrook,New York,11563
bba4c325-6459-4e89-b0a3-4ce308f259c9,2002-05-23,,999-91-7989,S99994611,,,Annetta101,Treutel973,,,,white,english,F,Buffalo,160 West Approach,Albany,New York,12202
68c58105-f087-42cd-b46f-a4a58ac91282,1962-03-05,,999-14-3815,S99939156,X57242858X,Mr.,Gino587,Swaniawski813,,,M,white,portuguese,M,Amboy,363 Gleason Lodge Unit 16,Minoa,New York,13057
88860b9e-4b0b-46f3-a64f-ea4311205b58,2000-01-23,,999-51-1001,S99943649,,Ms.,Cruz300,Smith67,,,,white,italian,F,Halfmoon,364 Wuckert Gate,Truxton,New York,13158
4ea69a40-6bc1-4a3a-b4b8-e42f2f3f7c90,1963-07-14,1989-09-10,999-43-9166,S99966559,X12592347X,Mr.,Ahmad985,Lynch190,,,,hispanic,puerto_rican,M,Great Neck Plaza,205 Brown Arcade,Tuckahoe,New York,11968
faa1bb43-ca36-42c5-9f65-48a075835016,1962-08-04,,999-92-8002,S99988670,X13474100X,Mr.,Jarred626,Rosenbaum794,,,M,white,english,M,Springville,955 Franecki Alley Unit 72,Beekman,New York,
1d36c7ee-d5af-429c-bd15-2658ab89eeae,1941-05-07,2002-08-23,999-53-4946,S99985160,X52780886X,Ms.,Belia417,Kreiger457,,,S,white,french,F,Troy,263 Carter Heights,Plattekill,New York,12528
9cc7f4f2-74cd-4fe0-ba1b-1295841ce612,2004-03-07,,999-17-8096,,,,Sanora914,Schowalter414,,,,white,english,F,Brewster,922 Shields Parade Apt 19,Syracuse,New York,13120
ea4a0d1a-bb16-4d8c-81d5-c623eaeefc4e,1951-12-02,,999-64-7876,S99910848,X38029828X,Mrs.,Frances376,Howell947,,Jast432,M,black,african,F,Kortright,493 Nader Glen Suite 14,Rush,New York,14543
d8da645e-a115-432b-9f7f-6f18498135ab,1949-09-24,2017-09-23,999-70-8390,S99931430,X35419521X,Mr.,Quentin28,Stiedemann542,,,M,white,american,M,Rockville Centre,1087 Bruen Ferry Unit 21,Ogdensburg,New York,13669
a48caa27-2a41-47ad-90a1-27f864d12b62,1962-07-10,,999-17-8820,S99942597,X31186532X,Mr.,Jorge Luis88,Solorzano931,,,M,black,dominican,M,Clifton Park,752 Macejkovic Mission,Syracuse,New York,13120
0077fe7d-d165-4804-a2a0-453ccba02244,1988-11-19,,999-76-6593,S99955846,X25806542X,Mr.,Adan632,Harvey63,,,M,white,irish,M,Buffalo,580 Koch Flat Suite 50,Syracuse,New York,13120
7d200fd2-3b47-462c-b855-8971c0c1dffd,1963-07-14,,999-30-4615,S99935110,X47580845X,Mr.,Rene434,Deckow585,,,S,hispanic,puerto_rican,M,Greece,165 Lueilwitz Parade Unit 38,Tuckahoe,New York,11968
244d99cd-ba98-4a9b-b81d-69bb9a49d17c,1966-07-16,,999-52-9979,S99962440,X70166369X,Mrs.,Kay203,Gerhold939,,Ullrich385,M,white,scottish,F,Buffalo,379 Monahan Loaf Unit 97,East Rockaway,New York,11518
6e5140bd-6a21-411f-86fd-f22c9f39dd39,1913-07-29,1999-12-28,999-59-4484,S99914341,X75882334X,Mrs.,Luz785,Guerra754,,Sosa986,M,black,dominican,F,New Windsor,809 Huel Dale Unit 67,Fairport,New York,14450
dd1a38b2-8c01-4d91-9a34-4fe2bfc6811f,2013-04-23,,999-80-1469,,,,Kizzy275,Hermann103,,,,white,english,F,Lynbrook,403 Rice Vale,New Windsor,New York,12553
eb81d6b5-7086-44df-aa19-cffc8fe45489,1941-05-07,2004-05-29,999-51-8217,S99944863,X68599213X,Mrs.,Harriett813,Kuhn96,,Parisian75,M,white,french,F,Port Chester,176 O'Conner Way,Plattekill,New York,12528
816f4ac1-964e-44c8-926f-24e8ba3b3203,1969-04-25,1992-09-18,999-37-5217,S99971789,X37244193X,Ms.,Alicia629,Delatorre612,,,,hispanic,central_american,F,New York,959 Heller Park Apt 84,New York,New York,10001
7eb2f228-fb05-45e3-ab0a-b45243c20048,1949-09-24,,999-28-2453,S99961242,X45460348X,Mr.,Tracy345,Hayes766,,,S,white,american,M,Hillburn,804 Bartell Trailer Suite 45,Ogdensburg,New York,13669
d40f0f8d-6665-4034-87d8-f026971d0d31,1973-11-02,,999-88-5074,S99994664,X19973814X,Mr.,Kelly223,Erdman779,,,S,black,african,M,Schuyler,1001 West Club,Mount Kisco,New York,10549
0cbf4cd4-52c8-43a5-8cd1-88fda4512015,1989-09-01,,999-40-1214,S99984999,X23021418X,Mrs.,Sana377,Pollich983,,Gaylord332,M,white,italian,F,Yonkers,742 Ritchie Tunnel Suite 70,Ithaca,New York,14850
1b79a62c-3042-4b10-ada8-830c58bef1d5,2018-01-22,,999-28-7158,,,,Terrance440,Price929,,,,white,portuguese,M,Great Neck,936 Ondricka Meadow,Venice,New York,
5a5c665b-cf64-42fd-8fb9-37ca1dd837de,1947-08-20,2017-09-20,999-50-6805,S99967017,X78877848X,Mrs.,Jone716,Hackett68,,Aufderhar910,M,white,polish,F,Greece,695 Schmitt Ramp,Bethlehem,New York,
edf83ca4-bdb6-4f44-b1a0-9139a7764b19,1969-03-09,,999-56-9305,S99930852,X58260840X,Mrs.,Mónica985,Mares644,,Quintanilla544,M,black,dominican,F,Lacona,630 Rippin Divide Suite 81,Northport,New York,11768
f9f32b1b-6960-4be4-a231-97352859e050,1913-07-29,2003-01-16,999-53-1207,S99921223,X18477264X,Mrs.,Ramona980,Mateo562,,Domínquez36,M,black,dominican,F,Troy,345 Mraz Track Suite 21,Fairport,New York,14450
62807418-55c6-4205-a7f7-075593c2d023,1985-12-12,,999-12-2553,S99953709,X25270025X,Mrs.,Elma843,Ryan260,,Kulas532,M,white,irish,F,North Tonawanda,226 Greenfelder Well Apt 78,New Rochelle,New York,10538
1de8e9e0-2f8b-4385-bec3-eba176a28f9a,1941-05-07,,999-51-2633,S99929825,X25062193X,Mrs.,Maude482,Schinner682,,Thompson596,M,white,french,F,Mineola,596 Rice Alley,Plattekill,New York,12528
fe07cf8d-a3c8-46de-8be8-6aa27f61f745,1966-07-01,,999-44-4373,S99999134,X82615676X,Mrs.,Caroyln232,Larkin917,,Leuschke194,M,white,irish,F,Clarence,570 Abbott Ramp,Horseheads,New York,14845
9334f250-78f4-4fba-b660-ed0b00a4b225,1969-04-25,,999-64-8099,S99927069,X66162776X,Mrs.,Amalia471,Escamilla823,,Porras535,M,hispanic,central_american,F,Buffalo,224 Walsh Green Unit 96,New York,New York,10001
a1bd5f24-8548-414f-ba66-55ab1c0ed93c,1978-02-14,,999-89-7087,S99931396,X74235509X,Mr.,Murray856,Heidenreich818,,,M,white,irish,M,Glens Falls,701 Stark Drive Suite 30,East Aurora,New York,14052
2a8291d7-f303-4266-800a-f2ffd4d0d1e6,1989-11-10,1991-03-22,999-30-1491,,,,Shandra823,Goyette777,,,,white,italian,F,Woodstock,582 Schumm Vale,Irondequoit,New York,14609
491a632c-d90f-44b5-8c55-df0b5ca2f8a5,1956-08-15,,999-22-3732,S99989331,X15381606X,Mrs.,Aurelia213,Tremblay80,,Johnson679,M,white,irish,F,New York,267 Daniel Wynd,Verona,New York,13478
e5f537fa-68cd-4f89-801f-d8aa1b21750f,2003-04-11,,999-84-8134,,,,Melodee943,Auer97,,,,asian,chinese,F,Buffalo,652 Hirthe Village Suite 80,Hempstead,New York,11550
ade32990-02d0-4e76-8632-90124cc20d13,2002-07-12,,999-86-6236,S99956463,,,Clemente531,Murillo232,,,,black,dominican,M,Syracuse,730 Mills Bridge Suite 70,Niagara Falls,New York,14301
eb749384-ecc6-4b37-931f-5fe7256645a1,1968-09-07,,999-63-4414,S99977784,X42419554X,Mr.,Wes853,Pollich983,,,M,white,irish,M,Java,617 Turner Dam,Batavia,New York,14020
265b4712-0f66-4710-a680-a2ae4d889739,1947-08-20,,999-95-3965,S99986267,X55979623X,Mrs.,Lesia354,Anderson154,,Huels583,M,white,polish,F,Valley Stream,265 Dicki Boulevard Apt 74,Bethlehem,New York,
